KANAL;typ;nazwa_dluga;Nazwa_krotka;Rozdzielczosc;USI;EPG_ID;typ_kanalu;male_logo;duze_logo;Lista_praw;ON_ID;TS_ID;S_ID;Type;IP;Port;Protocol;Service_Name;Content_Rights;
0;MOZAIKA;;;;;;;;;;;T01.00.23_E01.00.26;
338;Lifestyle i rozrywka;TLC HD;TLC HD;HD;359;14072;IP;x_tlc_hd_91a0fc1a685cc474b89df6564.png;x_tlc_hd_d726beac9d43424516c026356.png;;1;196;295;1;232.0.8.16;5500;0;TLC HD;1;T01.00.23_E01.00.26;
341;Lifestyle i rozrywka;Food Network HD;Food Network HD;HD;406;14293;IP;foodnetwork_x_471b8e2cf1df91828f45315ba.png;foodnetwork_x_2132dd302880c83829731e973.png;;1;366;465;1;232.0.9.17;5500;0;Food Network HD;1;T01.00.23_E01.00.26;
342;Lifestyle i rozrywka;BBC Brit HD;BBC Brit HD;HD;316;14252;IP;x_bbc_brit_b40aa94a63bf4f2bedb65c7a5.png;x_bbc_brit_0ff0a5d4d224c57988934055d.png;;1;237;336;1;232.0.11.8;5500;0;BBC Brit HD;1;T01.00.23_E01.00.26;
343;Lifestyle i rozrywka;E! Entertainment;E! Entertainment;SD;286;14235;IP;_e_b8add77556b91980c0e7cecc1.png;x_e_67bc5c26e47d3d961dc6188eb.png;;1;171;270;1;232.0.6.41;5500;0;e! Entertainment;1;T01.00.23_E01.00.26;
344;Lifestyle i rozrywka;CBS Reality;CBS Reality;SD;446;14226;IP;cbs_reality_x_6d7eb90c7a14af20a85328389.png;cbs_reality_x_ec8b818cfd0efd19ea34f4489.png;;1;36;146;1;232.0.20.136;5500;0;CBS Reality IP;1;T01.00.23_E01.00.26;
345;Lifestyle i rozrywka;BBC Lifestyle HD;BBC Lifestyle HD;HD;105;14063;IP;_b9de8b718a9a8518a136aca31.bbc_lifestyle__small;_1a7300b52ef36ea1ad281dcec.bbc_lifestyle__big;;1;97;196;1;232.0.20.86;5500;0;BBC Lifestyle HD;1;T01.00.23_E01.00.26;
346;Lifestyle i rozrywka;Lifetime HD;Lifetime HD;HD;315;14251;IP;x_lifetimehd_aa190c3af6801828e35f5650f.png;x_lifetimehd_8e89175ebc9a278b287bd5995.png;;1;198;297;1;232.0.8.11;5500;0;Lifetime HD;1;T01.00.23_E01.00.26;
349;Lifestyle i rozrywka;Fashion TV;Fashion TV;SD;122;14027;IP;_3eae98f7b5645400ce5e18cff.fashion_tv__small;_7efe93fd5790d180b4fc323c3.fashion_tv__big;;1;5;104;1;232.0.6.104;5500;0;Fashion TV;1;T01.00.23_E01.00.26;
350;Lifestyle i rozrywka;Mango 24;Mango 24;SD;24;14029;IP;_53bb69f3a76547ee10a4b1a24.mango___small;_8b819ea0fddd378622e0121c1.mango___big;;1;125;224;1;232.0.12.38;5500;0;Mango 24;1;T01.00.23_E01.00.26;
351;Lifestyle i rozrywka;To!TV;To!TV;SD;127;14006;IP;totv_x_58a829651abc5919fcfd869de.png;totv_x_be2adde96cee61ee2b366daa4.png;;1;174;273;1;232.0.6.18;5500;0;To!TV;1;T01.00.23_E01.00.26;
353;Lifestyle i rozrywka;Adventure HD;Adventure HD;HD;330;14257;IP;adventure_hd_x_b304774e123d2356df3decd86.png;adventure_hd_x_697ca8c781fc56b4890408c25.png;;1;90;189;1;232.0.6.76;5500;0;Adventure HD;1;T01.00.23_E01.00.26;
354;Lifestyle i rozrywka;ATM Rozrywka;ATM Rozrywka;SD;335;14261;IP;atm_rozrywka_x_ef5da4a5d1dd388aec016119f.png;atm_rozrywka_hd_x_72d1dcf124a65448b63782d5f.png;;1;229;328;1;232.0.6.15;5500;0;ATM Rozrywka;1;T01.00.23_E01.00.26;
355;Lifestyle i rozrywka;Wellbeing Network;Wellbeing Network;SD;336;14263;IP;wellbeing_white_x_0d1a49ef750db74f1aa28ae41.png;wellbeing_white_x_774a9dc6700c45a6c894efb74.png;;1;127;226;1;232.0.6.10;5500;0;Wellbeing Network;1;T01.00.23_E01.00.26;
356;Lifestyle i rozrywka;Domo+ HD;Domo+ HD;HD;411;14210;IP;x_domohd_c88b81a30f0510e3223791e38.png;x_domohd_c79dacf2448f03076b93babac.png;;1;355;454;1;232.0.20.34;5500;0;Domo+ HD IP;1;T01.00.23_E01.00.26;
357;Lifestyle i rozrywka;Kuchnia+ HD;Kuchnia+ HD;HD;423;14211;IP;x_kuchniaplushd_34d9496dc8bc335158a0a30da.png;x_kuchniaplushd_043a3a9e452a114794ec11f91.png;;1;356;455;1;232.0.20.57;5500;0;Kuchnia+ HD IP;1;T01.00.23_E01.00.26;
444;Nauka i \u015bwiat;National Geographic;National Geographic;SD;429;15032;IP;nat_geo_x_69d323d7d720dbd9f0aff107a.png;nat_geo_x_faed6949d244ef2bca1c03937.png;2780757;1;110;209;1;232.0.20.28;5500;0;National Geographic IP;1;T01.00.23_E01.00.26;
445;Nauka i \u015bwiat;TVP Historia;TVP Historia;SD;402;14134;IP;_efa039b2aea8f16a006debd5d.tvp_historia__small;_c095424aa1fc90d4a3ac41473.tvp_historia__big;2780757;1;147;246;1;232.0.12.37;5500;0;TVP Historia;1;T01.00.23_E01.00.26;
446;Nauka i \u015bwiat;Fokus TV;Fokus TV;SD;291;14240;IP;fokus_tv_x_2b93d63acf22ec446e774965b.png;fokus_tv_x_bf54c4a1ad99fe1f2ed481b5c.png;;1;155;254;1;232.0.12.31;5500;0;Fokus TV;1;T01.00.23_E01.00.26;
447;Nauka i \u015bwiat;Planete+ HD;Planete+ HD;HD;413;14212;IP;x_planete_plus_hd_863da5ee9d065122df6bddfcd.png;x_planete_plus_hd_6bf5a3785c52aec08b8c8a3fb.png;;1;358;457;1;232.0.20.42;5500;0;Planete+ HD IP;1;T01.00.23_E01.00.26;
448;Nauka i \u015bwiat;Discovery Channel HD;Discovery Channel HD;HD;447;14155;IP;dc_x_a711714373bbb6e0a6295f2d7.png;dc_x_8861313945495322d3297ecfa.png;;1;129;228;1;232.0.20.138;5500;0;Discovery Channel HD IP;1;T01.00.23_E01.00.26;
449;Nauka i \u015bwiat;ID HD;ID HD;HD;445;14118;IP;id_hd_x_3afc4ec772bae005d2c8d752d.png;id_hd_x_6c765634d619980da0f58e5df.png;;1;235;334;1;232.0.20.135;5500;0;ID HD IP;1;T01.00.23_E01.00.26;
450;Nauka i \u015bwiat;Discovery Historia;Discovery Historia;SD;448;14119;IP;discovery_historia_x_a259c3e8667918b8f3a9f9764.png;discovery_historia_x_97172c28d3226bf4538c82a0a.png;;1;130;229;1;232.0.20.139;5500;0;Discovery Historia IP;1;T01.00.23_E01.00.26;
451;Nauka i \u015bwiat;Discovery Life;Discovery Life;SD;90;15033;IP;x_discovery_live_a77b60505888079895061ee0c.png;x_discovery_live_88bcd3a2d0560bc3dd18ad24b.png;;1;123;222;1;232.0.12.48;5500;0;Discovery Life;1;T01.00.23_E01.00.26;
452;Nauka i \u015bwiat;Discovery Science HD;Discovery Science HD;HD;367;15037;IP;discovery_science_hd_x_8856b6f4cbfd0438f212582d3.png;discovery_science_hd_x_04c3308343363cde05fb8ad92.png;;1;253;352;1;232.0.11.24;5500;0;Discovery Science HD;1;T01.00.23_E01.00.26;
453;Nauka i \u015bwiat;DTX HD;DTX HD;HD;444;15036;IP;dtx_x_44022f19de22a7a2ad786cd4b.png;dtx_x_ae98ee2f36a1aae1f4f7074a6.png;;1;236;335;1;232.0.20.134;5500;0;DTX HD IP;1;T01.00.23_E01.00.26;
454;Nauka i \u015bwiat;Animal Planet HD;Animal Planet HD;HD;439;14157;IP;_64621e5b0fcc3616a1fd7d46b.animal_planet_hd__small;_6cc801e1eadbababd56976bcb.animal_planet_hd__big;;1;124;223;1;232.0.20.129;5500;0;Animal Planet HD IP;1;T01.00.23_E01.00.26;
455;Nauka i \u015bwiat;National Geographic HD;National Geographic HD;HD;427;14156;IP;ng_hd_x_d75c13c1ea0dc756c6900b5ab.png;ng_hd_x_fac749e1a13c3ddda7ee66339.png;;1;122;221;1;232.0.20.66;5500;0;National Geographic HD IP;1;T01.00.23_E01.00.26;
456;Lifestyle i rozrywka;Nat Geo Wild HD;Nat Geo Wild HD;HD;426;14169;IP;_35ed421d4bf0f3fe02e1a8536.nat_geo_wild_hd__small;_1403b748adb8218732db3f712.nat_geo_wild_hd__big;;1;126;225;1;232.0.20.65;5500;0;Nat Geo Wild HD IP;1;T01.00.23_E01.00.26;
457;Nauka i \u015bwiat;Nat Geo People HD;Nat Geo People HD;HD;334;14260;IP;nat_geo_people_hd_x_96e5c0e35c45daea563bc06b6.png;nat_geo_people_hd_x_04179e19be62bdbeb8a24bf73.png;;1;254;353;1;232.0.11.25;5500;0;Nat Geo People HD;1;T01.00.23_E01.00.26;
459;Nauka i \u015bwiat;BBC Earth HD;BBC Earth HD;HD;440;14154;IP;x_bbc_earth_ef0ae2c1b39a7196a1b1b2c62.png;x_bbc_earth_3169c41c51b935658db83097b.png;;1;128;227;1;232.0.20.131;5500;0;BBC Earth HD IP;1;T01.00.23_E01.00.26;
461;Nauka i \u015bwiat;History HD;History HD;HD;262;14196;IP;x_historyhd_6579445f2a1f82252d223584a.png;x_historyhd_192c4b1fc0dfe154b3aafb126.png;;1;46;135;1;232.0.6.145;5500;0;History HD;1;T01.00.23_E01.00.26;
462;Nauka i \u015bwiat;H2 HD;H2 HD;HD;329;14256;IP;h_hd_x_84c6da24e31be0025b4682fce.png;h_hd_x_90a7e8db5f5e397aa73d4e810.png;;1;357;456;1;232.0.9.8;5500;0;H2 HD;1;T01.00.23_E01.00.26;
463;Nauka i \u015bwiat;Crime+Investigation Polsat;Crime+Investigation Polsat;SD;279;14188;IP;ci_polsat__x_0fbeceb689ddceb7cd37af39a.png;ci_polsat__x_ffa572ed49be71bdbfc07a689.png;;1;106;205;1;232.0.6.5;5500;0;Crime+Investigation Polsat;1;T01.00.23_E01.00.26;
465;Nauka i \u015bwiat;Russia Today Documentary;Russia Today Documentary;HD;347;14276;IP;rt_doc_x_f541fa2afacb28a84c0b46253.png;rt_doc_x_5913baff6e394ef015072bb25.png;;1;107;206;1;232.0.8.25;5500;0;Russia Today Documentary;1;T01.00.23_E01.00.26;
467;Nauka i \u015bwiat;Travel Channel HD;Travel Channel HD;HD;102;14222;IP;x_travel_chanel_hd_c565a9ae3a6206e9bf8d70266.png;x_travel_channel_hd_70d8430dd0f9d84b5ee7eb07d.png;;1;95;194;1;232.0.6.79;5500;0;Travel Channel HD;1;T01.00.23_E01.00.26;
469;Nauka i \u015bwiat;Canal+ Discovery;Canal+ Discovery;HD;418;14254;IP;canalplus_discovery_x_7fb08f01b2cf5d016ebc44995.png;canalplus_discovery_x_209f4d71fd0bd993bb97d0f13.png;2660809;1;239;338;1;232.0.20.46;5500;0;Canal+ Discovery IP;1;T01.00.23_E01.00.26;
477;Nauka i \u015bwiat;TV Trwam;TV Trwam;SD;123;14049;IP;_4cfbfed2b9dfee86c6568fdaa.tv_trwam__small;_ab1710ab357f7133ff19e325b.tv_trwam__big;;1;170;269;1;232.0.6.34;5500;0;TV Trwam;1;T01.00.23_E01.00.26;
555;Dzieci;TVP ABC;TVP ABC;SD;405;14242;IP;x_tvpabc_df3aa31321229c510894483e2.png;x_tvpabc_888f2f3b9d93e17fd2c11c646.png;2780757;1;416;515;1;232.0.12.59;5500;0;TVP ABC IP;1;T01.00.23_E01.00.26;
556;Dzieci;MiniMini+ HD;MiniMini+ HD;HD;422;14208;IP;x_miniminiplus_hd_e78ffc5391d949cec7a74422e.png;x_miniminiplus_hd_a2a6e17ec3b92d50149f497c6.png;;1;240;339;1;232.0.20.54;5500;0;MiniMini+ HD IP;1;T01.00.23_E01.00.26;
557;Dzieci;Disney Junior;Disney Junior;SD;356;14123;IP;_d595f60c581da4256d8db6cb9.disney_junior__small;_3242a9f4b3b4b2cb352487d1b.disney_junior__big;;1;81;180;1;232.0.12.39;5500;0;Disney Junior;1;T01.00.23_E01.00.26;
558;Dzieci;Nick Jr.;Nick Jr.;SD;155;14187;IP;_2c0cd0d1002f125941fe31e51.nick_junior__small;_f69f6b330ca271d8561d16e4e.nick_junior__big;;1;91;190;1;232.0.12.23;5500;0;Nick Jr.;1;T01.00.23_E01.00.26;
559;Dzieci;Baby TV;Baby TV;SD;67;14079;IP;_bad9e6670d3da7e87b7079a9e.babytv__small;_206d65a32b47c0eeb3e74fd2e.babytv__big;;1;172;271;1;232.0.12.41;5500;0;Baby TV;1;T01.00.23_E01.00.26;
560;Dzieci;CBeebies;CBeebies;SD;70;14066;IP;_093fd089060329ecc63d4b7ee.bbc_cbeebies__small;_edea17cd763880dbaa23de7ab.bbc_cbeebies__big;;1;86;185;1;232.0.6.11;5500;0;Cbeebies;1;T01.00.23_E01.00.26;
561;Dzieci;Boomerang;Boomerang;SD;69;14218;IP;x_bumerang_a8cf98668a1b8b8a25e75d72d.png;x_bumerang_fd3d481a6ef1dfa88897bc243.png;;1;303;402;1;232.0.6.30;5500;0;Boomerang;1;T01.00.23_E01.00.26;
562;Dzieci;Duck TV;Duck TV;SD;343;14266;IP;ducktv_x_17064b990ff6472b32bf14568.png;ducktv_x_7a3d5dc2d369ac01a4c792275.png;;1;302;401;1;232.0.6.22;5500;0;Duck TV;1;T01.00.23_E01.00.26;
566;Dzieci;Nickelodeon;Nickelodeon;SD;66;14117;IP;_cc497863393b0ea89efdbb0fd.nickelodeon__small;_9beaa36e3bbeda00124667a5b.nickelodeon__big;2780757;1;82;181;1;232.0.12.29;5500;0;Nickelodeon;1;T01.00.23_E01.00.26;
567;Dzieci;Disney Channel HD;Disney Channel HD;HD;357;15044;IP;x_disney_d5b68ccf8743689333db929c8.png;x_disney_5c5ea69c1f4f97e4e80c81a8c.png;;1;252;351;1;232.0.11.23;5500;0;Disney Channel HD;1;T01.00.23_E01.00.26;
568;Dzieci;Disney XD;Disney XD;SD;361;15031;IP;disney_xd_x_9c1099805bf20719f20cab874.png;disney_xd_x_aa7d2760e1fff7a03d646384b.png;;1;145;244;1;232.0.6.46;5500;0;Disney XD;1;T01.00.23_E01.00.26;
569;Dzieci;Cartoon Network;Cartoon Network;SD;68;14217;IP;_9b611366b76ece04c747235a7.cartoon_network__small;_a6aa2323a36e5bcbcc5c4601d.cartoon_network__big;;1;135;234;1;232.0.12.19;5500;0;Cartoon Network;1;T01.00.23_E01.00.26;
571;Dzieci;teleTOON+ HD;teleTOON+ HD;HD;414;14209;IP;teletoon_x_d8b9e730d8b4ce0fddade2b28.png;teletoon_x_307ae42008114d00989881aab.png;;1;359;458;1;232.0.20.37;5500;0;teleTOON+ HD IP;1;T01.00.23_E01.00.26;
572;Dzieci;Da Vinci Learning;Da Vinci Learning;SD;288;14238;IP;x_davinci_623474a71768995771c2c71f5.png;x_davinci_6dfb7026e745abe2809cc4ac2.png;;1;3;102;1;232.0.12.32;5500;0;Da Vinci Learning;1;T01.00.23_E01.00.26;
573;Dzieci;Polsat JimJam;Polsat JimJam;SD;280;14158;IP;_683b23ae19e1fd1010dadbedd.polsat_jim_jam__small;_963b9eb198ba7004460555cd1.polsat_jim_jam__big;;1;156;255;1;232.0.6.12;5500;0;Polsat JimJam;1;T01.00.23_E01.00.26;
574;Dzieci;Nickelodeon HD;Nickelodeon HD;HD;154;14186;IP;_782520983f33f8eed0fd1e8e1.nickelodeon_hd__small;_9d2638a5c21f5f9459aa8e3a0.nickelodeon_hd__big;;1;92;191;1;232.0.8.10;5500;0;Nickelodeon HD;1;T01.00.23_E01.00.26;
666;Muzyka;MTV Polska;MTV Polska;SD;111;15039;IP;_01ae66bed2b9e08bcd2073060.mtv_polska__small;_b4c1dede4d4636fd1e1525bfe.mtv_polska__big;2780757;1;150;249;1;232.0.12.12;5500;0;MTV Polska;1;T01.00.23_E01.00.26;
667;Muzyka;VIVA Polska;VIVA Polska;SD;114;14037;IP;_89166d35302a5a7683f717cd8.viva_polska__small;_bc101c26d4d3caff8c107f106.viva_polska__big;2780757;1;76;175;1;232.0.12.9;5500;0;VIVA Polska;1;T01.00.23_E01.00.26;
668;Muzyka;8TV;8TV;SD;113;14121;IP;tv_x_e181bfc15db9d3c6bf1f10d43.png;tv_x_fc8ca8261cc0cb87574d9068f.png;;1;305;404;1;232.0.6.103;5500;0;8TV;1;T01.00.23_E01.00.26;
669;Muzyka;Polo TV;Polo TV;SD;176;14181;IP;polotv_x_f9b55f16140ba60f92852c374.png;polotv_x_522f8039e672b6a6526d565fc.png;;1;111;210;1;232.0.12.40;5500;0;Polo TV;1;T01.00.23_E01.00.26;
670;Muzyka;MTV Live HD;MTV Live HD;HD;112;14168;IP;mtv_live_x_e71f68e4fd77bd3c9f7965029.png;mtv_live_x_230279cf259b677a649717ba7.png;;1;70;169;1;232.0.8.15;5500;0;MTV Live HD;1;T01.00.23_E01.00.26;
671;Muzyka;MTV Dance;MTV Dance;SD;344;14274;IP;_4719de96416a2f19aa00fa438.mtv_dance__small;_f9e034bd515a000d0468d156d.mtv_dance__big;;1;153;252;1;232.0.6.44;5500;0;MTV Dance;1;T01.00.23_E01.00.26;
672;Muzyka;MTV Rocks;MTV Rocks;SD;115;15040;IP;_0cfb28a5c61fd2ac33ae41c1c.mtv_rocks__small;_bb6098c886cca7a2be52c26cd.mtv_rocks__big;;1;363;462;1;232.0.9.14;5500;0;MTV Rocks;1;T01.00.23_E01.00.26;
673;Muzyka;MTV Hits;MTV Hits;SD;370;14278;IP;mtv_hits_x_6d9009a36a57cb00498deca60.png;mtv_hits_x_80471b77875f0376850abd957.png;;1;400;499;1;232.0.12.43;5500;0;MTV Hits;1;T01.00.23_E01.00.26;
674;Muzyka;VH1 European;VH1 European;SD;118;14129;IP;vh_erp_x_0e49705af498128aeec309b45.png;vh_erp_x_5808d0d09501d34bdd2b18f04.png;;1;157;256;1;232.0.12.11;5500;0;VH1 European;1;T01.00.23_E01.00.26;
675;Muzyka;VH1 Classic;VH1 Classic;SD;348;14264;IP;vh_classic_x_f516e1f0db55d5986785ec21f.png;vh_classic_x_8484dd519b625698a717c957a.png;;1;56;155;1;232.0.12.13;5500;0;VH1 Classic;1;T01.00.23_E01.00.26;
676;Muzyka;4FUN.TV;4FUN.TV;SD;119;14005;IP;fun_tv_x_53944ada605ef941d9269fa87.png;fun_tv_x_59e12d4235da1f0074031e021.png;;1;33;143;1;232.0.6.132;5500;0;4FUN.TV;1;T01.00.23_E01.00.26;
677;Muzyka;4FUN DANCE;4FUN DANCE;SD;175;14182;IP;fun_dance_x_317dd88e4e250c68e1ef0f8a0.png;fun_dance_x_5564915e1396bd864064870e6.png;;1;34;144;1;232.0.6.133;5500;0;4FUN DANCE;1;T01.00.23_E01.00.26;
678;Muzyka;4FUN GOLD HITS;4FUN GOLD HITS;SD;117;14120;IP;fun_goldhits_x_505af7d9905fa40c419dab7f6.png;fun_goldhits_x_3794e22f44a7330f4eeb75297.png;;1;304;403;1;232.0.6.102;5500;0;4FUN GOLD HITS;1;T01.00.23_E01.00.26;
679;Muzyka;Hip Hop TV;Hip Hop TV;SD;391;14291;IP;hiphoptv_x_9fa63180bd8ef6b720248f3ec.png;hiphoptv_x_95891da37cf3f9036402a4a50.png;;1;102;201;1;232.0.6.27;5500;0;Hip Hop TV;1;T01.00.23_E01.00.26;
680;Muzyka;Kino Polska Muzyka;Kino Polska Muzyka;SD;430;14189;IP;kino_polska_muzyka_x_16fa3bc9353210b955d1b7ba6.png;kino_polska_muzyka_x_26c52c039884ab3d06ba1b3bb.png;2780757;1;114;213;1;232.0.20.25;5500;0;Kino Polska Muzyka IP;1;T01.00.23_E01.00.26;
681;Muzyka;Stars.TV;Stars.TV;SD;259;14194;IP;x_stars_330061f39c5bc980af869cd43.png;x_stars_f59164ea7c5f8c51f0230ac8f.png;;1;361;460;1;232.0.9.12;5500;0;Stars.TV;1;T01.00.23_E01.00.26;
682;Muzyka;Power TV;Power TV;SD;18;14255;IP;x_power_tv_b0f12276700b4a15b47dfb9e1.png;power_tv_x_201a88b4dd934abbeb0c25191.png;;1;55;154;1;232.0.6.51;5500;0;Power TV;1;T01.00.23_E01.00.26;
683;Muzyka;VOX Music TV;VOX Music TV;SD;292;14239;IP;x_musicvox_c6eb500299bd728089ad0f331.png;x_musicvox_e70ca9fa73d26f1fe2ebfc8c0.png;;1;41;140;1;232.0.12.54;5500;0;VOX Music TV;1;T01.00.23_E01.00.26;
684;Muzyka;Eska TV;Eska TV;SD;392;14292;IP;eskatv_x_725da17bba2fe8a4bdcbb56e9.png;eskatv_x_81441551aafc1c7940996c6b5.png;;1;311;410;1;232.0.6.28;5500;0;Eska TV;1;T01.00.23_E01.00.26;
685;Muzyka;MUZO.TV;MUZO.TV;SD;308;14248;IP;x_muzotv_15631f976719245571c04279d.png;x_muzotv_9be1774c5cfd2725138a637f5.png;;1;411;510;1;232.0.12.46;5500;0;MUZO.TV;1;T01.00.23_E01.00.26;
686;Muzyka;Trace Urban;Trace Urban;SD;450;14221;IP;trace_x_61b0a5ad94e37e752acb31f1d.png;trace_x_0318967d87dc0aeba008f2ae3.png;;1;141;240;1;232.0.20.141;5500;0;Trace Urban IP;1;T01.00.23_E01.00.26;
687;Muzyka;Disco Polo Music;Disco Polo Music;SD;293;14241;IP;x_discopolomusic_6a5a31c1326e9625f09f909c2.png;x_discopolomusic_d04fd5d3ddc53268c5be3c22b.png;;1;158;257;1;232.0.12.42;5500;0;Disco Polo Music;1;T01.00.23_E01.00.26;
688;Og\u00f3lne;Festival 4K;Festival 4K;UHD_1;408;14295;IP;festivalk_x_a5f91bb43e524d2370e6d229d.png;festivalk_x_af05985dea783524e9864233c.png;;1;99;198;1;232.0.6.148;5500;0;Festival 4K;1;T01.00.23_E01.00.26;
690;Dla doros\u0142ych;Dorcel TV;Dorcel TV;HD;350;14269;IP;dorcel_tv_x_60eba40c5c6c02952b3468259.png;dorcel_tv_x_09ea7a827dc0faeaf54e6a6c5.png;2660811;1;96;195;1;232.0.6.80;5500;0;Dorcel TV;1;T01.00.23_E01.00.26;
691;Dla doros\u0142ych;Dorcel XXX;Dorcel XXX;HD;351;14270;IP;dorcel_xxx_x_d557c290d7d2c1f107a427d58.png;dorcel_xxx_x_09dc53c3daf4459d34af597a4.png;2660811;1;94;193;1;232.0.6.78;5500;0;Dorcel XXX;1;T01.00.23_E01.00.26;
692;Dla doros\u0142ych;Hustler HD;Hustler HD;HD;352;14267;IP;hustler_tv_x_daa3e7d713a14b4db0db50eb6.png;hustler_tv_x_0eed831d77e415f1e3564edb7.png;2660811;1;75;174;1;232.0.6.73;5500;0;Hustler HD;1;T01.00.23_E01.00.26;
693;Dla doros\u0142ych;Private;Private;SD;353;14268;IP;private_tv_x_f1994691573782e458a39d7e9.png;private_tv_x_4a8a506de1512aef479d197e1.png;2660811;1;73;172;1;232.0.6.48;5500;0;Private;1;T01.00.23_E01.00.26;
777;Obcoj\u0119zyczne;BBC World News;BBC World News;SD;132;14031;IP;_995d1431524afff35e40a1210.bbc_world__small;_4c1e225554def61cfb008f671.bbc_world__big;;1;9;108;1;232.0.6.108;5500;0;BBC World News;1;T01.00.23_E01.00.26;
778;Obcoj\u0119zyczne;EuroNews;EuroNews;SD;131;14009;IP;_3d7243f561392098017f3b18b.euronews__small;_eb79e6c9c9163017fe83fdcc7.euronews__big;;1;178;277;1;232.0.6.40;5500;0;EuroNews;1;T01.00.23_E01.00.26;
779;Obcoj\u0119zyczne;CNBC Europe;CNBC Europe;SD;130;15055;IP;_0d2e13796d47f492d09d00648.cnbc__small;_ca58307e146be81563f204c27.cnbc__big;;1;2;101;1;232.0.6.101;5500;0;CNBC Europe;1;T01.00.23_E01.00.26;
780;Obcoj\u0119zyczne;Bloomberg;Bloomberg;SD;133;14028;IP;_23c2a8e82d884b2065871f3c7.bloomberg_tv_europe__small;_55ad05015ea3abad8167922c4.bloomberg_tv_europe__big;;1;6;105;1;232.0.6.105;5500;0;Bloomberg;1;T01.00.23_E01.00.26;
781;Obcoj\u0119zyczne;CNN;CNN;SD;129;14223;IP;_581ad86cc47d5308406ea20d8.cnn__small;_1d3a43fc6fe0ef1ab375c3fdf.cnn__big;;1;176;275;1;232.0.6.31;5500;0;CNN;1;T01.00.23_E01.00.26;
782;Obcoj\u0119zyczne;Sky News;Sky News;SD;349;14265;IP;skynews_x_6e1a354ced3f56548f233a14f.png;skynews_x_12ccd7c58b8ec282856a1ae38.png;;1;85;184;1;232.0.12.18;5500;0;Sky News;1;T01.00.23_E01.00.26;
783;Obcoj\u0119zyczne;Russia Today;Russia Today;HD;346;14275;IP;rt_x_2d5cc21c1fc07a26edf2e51b5.png;rt_x_ec519fa1d1d1537d2fedea1f6.png;;1;77;176;1;232.0.6.74;5500;1;Russia Today;1;T01.00.23_E01.00.26;
785;Obcoj\u0119zyczne;DW;DW;SD;134;14010;IP;_d87208160ae64732d9e67203b.deutsche_welle__small;_ecfa79a1e13517369361d06a5.deutsche_welle__big;;1;181;280;1;232.0.6.45;5500;0;DW;1;T01.00.23_E01.00.26;
786;Obcoj\u0119zyczne;France 24 Eng;France 24 Eng;SD;136;14038;IP;_31acfe1a1b315542308478a44.france__english__small;_063d5f4ee09c1cc53d281d055.france__english__big;;1;27;126;1;232.0.6.126;5500;0;France 24 Eng;1;T01.00.23_E01.00.26;
787;Obcoj\u0119zyczne;France 24 Fra;France 24 Fra;SD;135;14106;IP;_31acfe1a1b315542308478a44.france__francais__small;_063d5f4ee09c1cc53d281d055.france__francais__big;;1;184;283;1;232.0.6.32;5500;0;France 24 Fra;1;T01.00.23_E01.00.26;
788;Obcoj\u0119zyczne;Rossija 24;Rossija 24;SD;143;14047;IP;_8e48ce97b758597f3bc87e109.rossija___small;_3d7153ed4a2bcd487db01c26a.rossija___big;;1;8;107;1;232.0.6.107;5500;0;Rossija 24;1;T01.00.23_E01.00.26;
789;Obcoj\u0119zyczne;24 Horas;24 Horas;SD;139;14033;IP;_60329c6ea852b241add4c5acf._horas__small;_e81bd77f3c892596852793fba._horas__big;;1;11;110;1;232.0.6.110;5500;0;24 Horas;1;T01.00.23_E01.00.26;
794;Obcoj\u0119zyczne;Channel One Russia;Channel One Russia;SD;144;14034;IP;_1dfadd9d150d21fc123411a8a.channel__russia__small;_c2e3ad7c89cea090b7a2091c3.channel__russia__big;;1;191;290;1;232.0.6.43;5500;0;Channel 1 Russia;1;T01.00.23_E01.00.26;
795;Obcoj\u0119zyczne;RTR Planeta;RTR Planeta;SD;145;14040;IP;_6d7571ab4e377569ba4e1e325.rtr_planeta__small;_b544375c90ab34163ed20f32f.rtr_planeta__big;;1;7;106;1;232.0.6.106;5500;0;RTR Planeta;1;T01.00.23_E01.00.26;
797;Obcoj\u0119zyczne;TV5 Monde;TV5 Monde;SD;137;14011;IP;_20f1e8698c72cf7f3fe00978c.tv_europe__small;_1472538fb41b5661a09bd48b3.tv_europe__big;;1;35;145;1;232.0.6.134;5500;0;TV5 Europe;1;T01.00.23_E01.00.26;
798;Obcoj\u0119zyczne;TVE International;TVE International;SD;138;14032;IP;_c8b771c9c7a378502e988e827.tve_international__small;_397d8865b42c650f8cae0b121.tve_international__big;;1;10;109;1;232.0.6.109;5500;0;TVE International;1;T01.00.23_E01.00.26;
799;Obcoj\u0119zyczne;1+1 International;1+1 International;SD;306;2999;IP;x__019b8aeeb2a8be424f26ae6ce.png;x__2cbf1485ecfaee62d53b0c1ed.png;;1;66;165;1;232.0.12.58;5500;0;1+1 international;1;T01.00.23_E01.00.26;
800;Obcoj\u0119zyczne;Arirang;Arirang;SD;147;14039;IP;_b24d1b29a906f5be6ab4d8a4c.arirang_tv__small;_7fb064c9daba03ce66d0e37d9.arirang_tv__big;;1;24;123;1;232.0.6.123;5500;1;Arirang;1;T01.00.23_E01.00.26;
